ELECTION DATE	ELECTION TYPE	ELECTION NAME	VOTER ID	Last Name	First Name	Middle Name	Suffix	DOB	VOTER STATUS	VOTER STATUS REASON	ABSENTEE INFORMATION	MAILING ADDRESS	HOUSE NUMBER	HOUSE SUFFIX	PRE DIRECTION	STREET NAME	STREET TYPE	POST DIRECTION	UNIT TYPE	UNIT NUMBER	NON STANDARD ADDRESS	CITY	STATE	ZIP	POLLING PLACE CODE	POLLING PLACE NAME	POLLING PLACE ADDRESS	PRECINCT CODE	PRECINCT NAME	SPLIT	BALLOT STYLE	REGISTRATION DATE
01/01/2021	General	MCVR TEST ELECTION	25444639	Rogers	Michele	Eddie	PhD	5/27/1980	Active				7860	B	N	Joanna Gateway	 AVE	 S	 Unit	5517	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	85663044	Cannon	David	Megan	MD	5/27/1980	Active				4192	C	 S	Stephen Station	 ST	 North	 STE	821	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	43500911	Myers	Meredith	Carl	MD	5/27/1980	Active				9529	A	 East	Gilbert Loop	 AVE	N	APT	1846	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	94443042	Guerrero	Kayla	Lisa	MD	5/27/1980	Active				4259	A	 S	Haynes Valleys	 BLVD	 South	 Trailer	5784	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	43040086	Sanchez	Stephen	Cynthia	PhD	5/27/1980	Inactive				8573	C	 West	Meadows Plaza	 BLVD	 North	 Trailer	4978	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	64710339	Velasquez	Adrienne	George	MD	5/27/1980	Inactive				6520	B	 West	Green Radial	 BLVD	 S	 Unit	7363	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	24241158	Franklin	Jillian	Jonathan	PhD	5/27/1980	Inactive				3259	A	 S	Wagner Harbors	DR	 South	APT	7207	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	45043323	Baker	James	Angela	MD	5/27/1980	Inactive				6030	A	 S	Gregory Key	DR	 S	APT	2144	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	76064428	Lee	Jared	Mike	PhD	5/27/1980	Active				3632	B	 S	Hernandez Mountains	 AVE	 South	APT	3472	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	67812908	Ewing	Kelly	Kelly	MD	5/27/1980	Inactive				1972	D	 S	Taylor Knoll	 BLVD	 North	 STE	5322	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	33189272	Davis	Erika	Paul	MD	5/27/1980	Inactive				2627	B	 East	Mosley Lodge	 ST	N	 Trailer	875	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	46634305	Bradley	Michele	William	MD	5/27/1980	Active				6458	D	N	Simpson Burgs	 BLVD	 S	 Unit	3447	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	69987711	Small	Joyce	Patrick	MD	5/27/1980	Inactive				1432	B	 S	Lowe Garden	 ST	N	APT	8512	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	76832363	Wood	William	Mark	MD	5/27/1980	Active				1890	D	N	Fields Mountains	DR	 South	 STE	9991	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	34723607	Diaz	Jill	Glen	PhD	5/27/1980	Active				8367	B	 East	Smith Locks	 BLVD	N	APT	8870	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	71883170	Vazquez	Jason	Tabitha	MD	5/27/1980	Active				3328	D	 West	Kimberly Crest	 BLVD	 South	 STE	1036	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	31474519	Phillips	Jeremy	John	MD	5/27/1980	Active				7981	D	 West	Molina Stream	 BLVD	N	 Unit	4525	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	99396831	Thomas	Linda	Brittany	PhD	5/27/1980	Active				1447	A	 East	Carroll Skyway	DR	 S	 Trailer	1409	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	70894436	Cummings	Nathan	Jack	MD	5/27/1980	Active				2774	B	N	Lisa Ferry	 AVE	 North	APT	8177	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	85305516	Bennett	Dorothy	Tammy	PhD	5/27/1980	Active				6802	A	 West	Lewis Prairie	 ST	 North	 Trailer	5241	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	76621530	Cunningham	Kelly	Matthew	PhD	5/27/1980	Active				4965	A	 West	Clarke Ports	 AVE	 South	 Unit	4791	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	89448089	Rogers	Robert	Danny	PhD	5/27/1980	Active				8780	B	 East	Amanda Ferry	 BLVD	 North	 Unit	3355	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	34101565	Bowman	Dale	Patricia	PhD	5/27/1980	Active				3837	C	 East	Thomas Inlet	DR	N	APT	5855	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	79892828	Maynard	Andrew	Jessica	MD	5/27/1980	Active				8916	B	 S	Monroe Lights	DR	N	 STE	9507	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	20093726	Cantrell	Daniel	Tommy	PhD	5/27/1980	Active				2600	B	 S	Tanya Inlet	 ST	 South	 Trailer	4170	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	63486389	Woodard	Melissa	Eric	MD	5/27/1980	Inactive				2127	B	N	Shari Plaza	DR	 North	 STE	1798	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	18567645	Anderson	Leslie	John	PhD	5/27/1980	Inactive				4456	C	 West	Mary Parkway	 BLVD	 South	 STE	3852	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	30594471	Johnson	Spencer	Rebecca	PhD	5/27/1980	Active				8113	A	 East	Mitchell Lakes	 BLVD	 S	 Trailer	4643	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	42278492	Herrera	Bradley	Tyler	PhD	5/27/1980	Inactive				4921	C	 East	Shannon Glen	DR	 S	 Trailer	5706	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	30617993	Scott	Lance	Patrick	MD	5/27/1980	Active				6971	C	 S	Robert Well	 AVE	 South	 STE	5063	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	34191613	Pitts	Charles	Misty	PhD	5/27/1980	Inactive				4821	D	 S	Michael Trail	 ST	N	 Trailer	9586	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	74933205	Long	John	Teresa	MD	5/27/1980	Inactive				3616	B	N	Gardner Shores	 BLVD	N	 STE	8309	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	11639342	Miller	Tara	Joshua	PhD	5/27/1980	Active				5842	C	 S	Hodges Crossing	 ST	 North	APT	7442	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	11646039	Valentine	Jennifer	Stephanie	PhD	5/27/1980	Inactive				7296	C	N	Madeline Stravenue	DR	N	 STE	29	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	33006438	Cannon	Andrew	Pamela	MD	5/27/1980	Active				3014	B	 East	Bowen Trail	 BLVD	 South	 Unit	2755	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	91622189	Bell	Paige	Amber	PhD	5/27/1980	Inactive				6544	B	 S	Jane Wells	 ST	 North	APT	121	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	54208698	Johnson	Elijah	Robert	MD	5/27/1980	Inactive				3974	D	 West	Murray Harbor	 AVE	N	 Unit	7250	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	43767225	Sanders	Terri	Jesse	MD	5/27/1980	Active				1093	B	N	Williams Junctions	 BLVD	 North	 Trailer	6862	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	56392129	Martin	Curtis	Tony	PhD	5/27/1980	Inactive				4703	B	N	Gomez Port	DR	 S	 Unit	874	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	77999233	Ruiz	John	Matthew	PhD	5/27/1980	Active				4767	B	 West	Shepherd Drive	 ST	 South	 STE	1574	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	39527625	Martinez	Kathleen	Andrea	MD	5/27/1980	Active				6885	D	N	Williams Springs	 ST	N	APT	888	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	70611716	Rogers	Ann	David	MD	5/27/1980	Active				8588	D	 East	Kevin Ville	 ST	 South	 Trailer	2173	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	88127114	Sanchez	Matthew	Cynthia	PhD	5/27/1980	Active				4188	C	N	Martin Mill	 BLVD	 S	 Unit	2297	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	48394164	Johnson	Adam	Alicia	MD	5/27/1980	Active				7297	B	 East	Alexa Lakes	 ST	N	 Trailer	9449	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	58758638	Cline	Kyle	Joseph	PhD	5/27/1980	Active				9438	C	N	Howell Village	 BLVD	 S	 Unit	3027	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	14515692	Lawrence	Jason	Jennifer	MD	5/27/1980	Active				4488	B	N	Robin Shoal	DR	 North	 Trailer	1961	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	83634838	Woodard	David	William	PhD	5/27/1980	Active				8604	A	 East	Wilson Cove	DR	 North	APT	5614	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	36473750	Brooks	Parker	Pamela	MD	5/27/1980	Active				1485	A	 East	Galloway Throughway	DR	 S	 STE	8567	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	60070823	Hodge	Alison	Amy	PhD	5/27/1980	Inactive				5086	D	 East	Paul Square	 AVE	 North	 STE	8745	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	55944496	Crawford	Maurice	Christopher	PhD	5/27/1980	Active				8581	B	 S	Gregory Lodge	 BLVD	 South	 Trailer	4731	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	88736655	Black	Mallory	Lisa	MD	5/27/1980	Active				8894	C	 East	Beck Mews	 BLVD	 S	 Unit	5747	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	16401197	Barber	Ronnie	Eric	MD	5/27/1980	Active				9954	A	N	Todd Squares	 AVE	 North	APT	2266	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	92630912	Diaz	Carmen	Raymond	MD	5/27/1980	Active				5508	D	 West	Michelle Locks	 BLVD	 S	 Unit	3383	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	89124541	Russell	Morgan	Donald	PhD	5/27/1980	Active				9840	C	 S	Ortiz Ports	 AVE	 South	 Trailer	4385	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	97176122	Glass	Kyle	Timothy	PhD	5/27/1980	Active				3257	C	N	Christopher Crossroad	DR	 North	 STE	1955	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	69973158	Bailey	William	Amy	PhD	5/27/1980	Inactive				2879	C	 S	Michael Meadow	DR	 North	 Unit	8442	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	13362607	Lewis	Bryan	Heather	PhD	5/27/1980	Active				9265	C	N	Vasquez Crescent	DR	 North	 STE	2282	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	96137057	Johnson	David	Marie	MD	5/27/1980	Active				6584	D	N	Richards Crossing	 BLVD	 North	 Trailer	1288	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	74223911	Reese	Sharon	Joseph	PhD	5/27/1980	Inactive				7802	C	N	Reyes Branch	 AVE	 South	 STE	6951	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	27238490	Ortiz	Billy	Joshua	PhD	5/27/1980	Inactive				8475	B	 S	Brown Lodge	 BLVD	 South	APT	1638	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	62236256	Massey	Margaret	Gary	PhD	5/27/1980	Active				1028	A	N	Cabrera Manors	 ST	 S	 Unit	3471	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	50671833	Mcclure	Patrick	Wendy	MD	5/27/1980	Active				1770	B	 East	Erin Motorway	DR	 S	 Trailer	7221	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	23633365	Best	Kimberly	Joseph	PhD	5/27/1980	Active				1345	D	 East	Davis Club	 BLVD	 S	 Unit	4534	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	63192500	Rosales	Daniel	Micheal	MD	5/27/1980	Active				6989	A	 East	Harris Groves	 AVE	N	 Trailer	6861	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	43207756	Wiley	Rebecca	Christopher	PhD	5/27/1980	Active				6837	B	 East	Melissa Ports	DR	 North	 Trailer	1017	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	24583770	Gardner	Christina	Michael	PhD	5/27/1980	Active				5976	D	 West	Hill Stravenue	 ST	 North	 Trailer	9660	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	76624197	Lambert	Johnny	Benjamin	MD	5/27/1980	Active				4634	A	 East	Dawn Common	DR	 S	 Unit	3257	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	65309973	Matthews	Kayla	Kathryn	MD	5/27/1980	Inactive				5886	B	 S	Cummings Mews	 BLVD	 South	 Unit	1756	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	62448821	Stevens	Daniel	Juan	PhD	5/27/1980	Inactive				2119	D	 West	Green Cliff	 AVE	 S	 Unit	3298	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	23812316	Reynolds	Michelle	Patrick	MD	5/27/1980	Active				1660	D	N	Shannon Stream	 AVE	N	APT	1999	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	58860592	Woods	Joseph	Michael	PhD	5/27/1980	Active				4138	A	N	Matthews Loaf	 ST	 North	APT	2909	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	90846035	Murray	Anna	Michelle	PhD	5/27/1980	Active				8032	B	 West	Leonard Springs	 AVE	N	 STE	1163	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	50072346	Abbott	James	Alexandria	PhD	5/27/1980	Active				7219	D	 West	Jessica Turnpike	 BLVD	N	 Unit	8007	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	73685744	Green	Brittany	Terrence	MD	5/27/1980	Active				3478	C	 S	Regina Mills	 ST	 South	 Unit	8180	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	33595057	Lopez	Julia	Christopher	MD	5/27/1980	Inactive				1684	B	 West	Cassidy Gardens	DR	 North	APT	6400	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	28637994	Anderson	Gina	Julie	MD	5/27/1980	Active				1873	A	 West	Amanda Field	 BLVD	 North	 STE	8716	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	41203943	Robinson	Courtney	Laurie	MD	5/27/1980	Active				7265	B	N	Elaine Parkway	 ST	 South	APT	4167	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	32069038	Floyd	Mark	Gary	MD	5/27/1980	Active				5374	B	 West	Villa Light	DR	 S	 STE	3219	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
